iso_code,continent,location,date,total_cases,total_cases_per_million
CIV,Africa,Cote d'Ivoire,2020-03-16,1,0.037
CIV,Africa,Cote d'Ivoire,2020-03-17,5,0.185
CIV,Africa,Cote d'Ivoire,2020-03-18,6,0.222
CIV,Africa,Cote d'Ivoire,2020-03-19,9,0.333
CIV,Africa,Cote d'Ivoire,2020-03-20,9,0.333
CIV,Africa,Cote d'Ivoire,2020-03-21,14,0.517
CIV,Africa,Cote d'Ivoire,2020-03-22,14,0.517
CIV,Africa,Cote d'Ivoire,2020-03-23,25,0.924
CIV,Africa,Cote d'Ivoire,2020-03-24,73,2.698
CIV,Africa,Cote d'Ivoire,2020-03-25,80,2.957
CIV,Africa,Cote d'Ivoire,2020-03-26,96,3.549
CIV,Africa,Cote d'Ivoire,2020-03-27,101,3.733
CIV,Africa,Cote d'Ivoire,2020-03-28,101,3.733
CIV,Africa,Cote d'Ivoire,2020-03-29,165,6.099
CIV,Africa,Cote d'Ivoire,2020-03-30,168,6.21
CIV,Africa,Cote d'Ivoire,2020-03-31,179,6.616
CIV,Africa,Cote d'Ivoire,2020-04-01,190,7.023
CIV,Africa,Cote d'Ivoire,2020-04-02,194,7.171
CIV,Africa,Cote d'Ivoire,2020-04-03,218,8.058
CIV,Africa,Cote d'Ivoire,2020-04-04,245,9.056
CIV,Africa,Cote d'Ivoire,2020-04-05,261,9.648
CIV,Africa,Cote d'Ivoire,2020-04-06,323,11.939
CIV,Africa,Cote d'Ivoire,2020-04-07,349,12.9
CIV,Africa,Cote d'Ivoire,2020-04-08,384,14.194
CIV,Africa,Cote d'Ivoire,2020-04-09,444,16.412
CIV,Africa,Cote d'Ivoire,2020-04-10,444,16.412
CIV,Africa,Cote d'Ivoire,2020-04-11,533,19.702
CIV,Africa,Cote d'Ivoire,2020-04-12,574,21.217
CIV,Africa,Cote d'Ivoire,2020-04-13,626,23.139
CIV,Africa,Cote d'Ivoire,2020-04-14,638,23.583
CIV,Africa,Cote d'Ivoire,2020-04-15,638,23.583
CIV,Africa,Cote d'Ivoire,2020-04-16,654,24.174
CIV,Africa,Cote d'Ivoire,2020-04-17,688,25.431
CIV,Africa,Cote d'Ivoire,2020-04-18,801,29.608
CIV,Africa,Cote d'Ivoire,2020-04-19,847,31.308
CIV,Africa,Cote d'Ivoire,2020-04-20,847,31.308
CIV,Africa,Cote d'Ivoire,2020-04-21,916,33.859
CIV,Africa,Cote d'Ivoire,2020-04-22,952,35.189
CIV,Africa,Cote d'Ivoire,2020-04-23,1004,37.111
CIV,Africa,Cote d'Ivoire,2020-04-24,1077,39.81
CIV,Africa,Cote d'Ivoire,2020-04-25,1077,39.81
CIV,Africa,Cote d'Ivoire,2020-04-26,1150,42.508
CIV,Africa,Cote d'Ivoire,2020-04-27,1164,43.026
CIV,Africa,Cote d'Ivoire,2020-04-28,1183,43.728
CIV,Africa,Cote d'Ivoire,2020-04-29,1238,45.761
CIV,Africa,Cote d'Ivoire,2020-04-30,1275,47.129
CIV,Africa,Cote d'Ivoire,2020-05-01,1333,49.273
CIV,Africa,Cote d'Ivoire,2020-05-02,1362,50.344
CIV,Africa,Cote d'Ivoire,2020-05-03,1398,51.675
CIV,Africa,Cote d'Ivoire,2020-05-04,1432,52.932
CIV,Africa,Cote d'Ivoire,2020-05-05,1464,54.115
CIV,Africa,Cote d'Ivoire,2020-05-06,1516,56.037
CIV,Africa,Cote d'Ivoire,2020-05-07,1571,58.07
CIV,Africa,Cote d'Ivoire,2020-05-08,1602,59.216
CIV,Africa,Cote d'Ivoire,2020-05-09,1667,61.618
CIV,Africa,Cote d'Ivoire,2020-05-10,1700,62.838
CIV,Africa,Cote d'Ivoire,2020-05-11,1730,63.947
CIV,Africa,Cote d'Ivoire,2020-05-12,1857,68.641
CIV,Africa,Cote d'Ivoire,2020-05-13,1912,70.674
CIV,Africa,Cote d'Ivoire,2020-05-14,1971,72.855
CIV,Africa,Cote d'Ivoire,2020-05-15,2017,74.556
CIV,Africa,Cote d'Ivoire,2020-05-16,2061,76.182
CIV,Africa,Cote d'Ivoire,2020-05-17,2109,77.956
CIV,Africa,Cote d'Ivoire,2020-05-18,2119,78.326
CIV,Africa,Cote d'Ivoire,2020-05-19,2153,79.583
CIV,Africa,Cote d'Ivoire,2020-05-20,2231,82.466
CIV,Africa,Cote d'Ivoire,2020-05-21,2301,85.053
CIV,Africa,Cote d'Ivoire,2020-05-22,2341,86.532
CIV,Africa,Cote d'Ivoire,2020-05-23,2366,87.456
CIV,Africa,Cote d'Ivoire,2020-05-24,2376,87.826
CIV,Africa,Cote d'Ivoire,2020-05-25,2423,89.563
CIV,Africa,Cote d'Ivoire,2020-05-26,2477,91.559
CIV,Africa,Cote d'Ivoire,2020-05-27,2556,94.479
CIV,Africa,Cote d'Ivoire,2020-05-28,2641,97.621
CIV,Africa,Cote d'Ivoire,2020-05-29,2750,101.65
CIV,Africa,Cote d'Ivoire,2020-05-30,2799,103.461
CIV,Africa,Cote d'Ivoire,2020-05-31,2833,104.718
CIV,Africa,Cote d'Ivoire,2020-06-01,2951,109.08
CIV,Africa,Cote d'Ivoire,2020-06-02,3024,111.778
CIV,Africa,Cote d'Ivoire,2020-06-03,3110,114.957
CIV,Africa,Cote d'Ivoire,2020-06-04,3262,120.575
CIV,Africa,Cote d'Ivoire,2020-06-05,3431,126.822
CIV,Africa,Cote d'Ivoire,2020-06-06,3557,131.48
CIV,Africa,Cote d'Ivoire,2020-06-07,3739,138.207
CIV,Africa,Cote d'Ivoire,2020-06-08,3881,143.456
CIV,Africa,Cote d'Ivoire,2020-06-09,3995,147.67
CIV,Africa,Cote d'Ivoire,2020-06-10,4181,154.545
CIV,Africa,Cote d'Ivoire,2020-06-11,4404,162.788
CIV,Africa,Cote d'Ivoire,2020-06-12,4684,173.138
CIV,Africa,Cote d'Ivoire,2020-06-13,4848,179.2
CIV,Africa,Cote d'Ivoire,2020-06-14,5084,187.923
CIV,Africa,Cote d'Ivoire,2020-06-15,5439,201.045
CIV,Africa,Cote d'Ivoire,2020-06-16,5679,209.916
CIV,Africa,Cote d'Ivoire,2020-06-17,6063,224.11
CIV,Africa,Cote d'Ivoire,2020-06-18,6444,238.194
CIV,Africa,Cote d'Ivoire,2020-06-19,6874,254.088
CIV,Africa,Cote d'Ivoire,2020-06-20,7276,268.947
CIV,Africa,Cote d'Ivoire,2020-06-21,7492,276.931
CIV,Africa,Cote d'Ivoire,2020-06-22,7677,283.77
CIV,Africa,Cote d'Ivoire,2020-06-23,7904,292.16
CIV,Africa,Cote d'Ivoire,2020-06-24,8164,301.771
CIV,Africa,Cote d'Ivoire,2020-06-25,8334,308.055
CIV,Africa,Cote d'Ivoire,2020-06-26,8739,323.025
CIV,Africa,Cote d'Ivoire,2020-06-27,8944,330.603
CIV,Africa,Cote d'Ivoire,2020-06-28,9101,336.406
CIV,Africa,Cote d'Ivoire,2020-06-29,9214,340.583
CIV,Africa,Cote d'Ivoire,2020-06-30,9499,351.117
CIV,Africa,Cote d'Ivoire,2020-07-01,9702,358.621
CIV,Africa,Cote d'Ivoire,2020-07-02,9992,369.34
CIV,Africa,Cote d'Ivoire,2020-07-03,10244,378.655
CIV,Africa,Cote d'Ivoire,2020-07-04,10462,386.713
CIV,Africa,Cote d'Ivoire,2020-07-05,10772,398.172
CIV,Africa,Cote d'Ivoire,2020-07-06,10966,405.343
CIV,Africa,Cote d'Ivoire,2020-07-07,11194,413.771
CIV,Africa,Cote d'Ivoire,2020-07-08,11504,425.229
CIV,Africa,Cote d'Ivoire,2020-07-09,11750,434.323
CIV,Africa,Cote d'Ivoire,2020-07-10,12052,445.486
CIV,Africa,Cote d'Ivoire,2020-07-11,12443,459.938
CIV,Africa,Cote d'Ivoire,2020-07-12,12766,471.878
CIV,Africa,Cote d'Ivoire,2020-07-13,12872,475.796
CIV,Africa,Cote d'Ivoire,2020-07-14,13037,481.895
CIV,Africa,Cote d'Ivoire,2020-07-15,13403,495.423
CIV,Africa,Cote d'Ivoire,2020-07-16,13554,501.005
CIV,Africa,Cote d'Ivoire,2020-07-17,13696,506.254
CIV,Africa,Cote d'Ivoire,2020-07-18,13912,514.238
CIV,Africa,Cote d'Ivoire,2020-07-19,14119,521.889
CIV,Africa,Cote d'Ivoire,2020-07-20,14312,529.023
CIV,Africa,Cote d'Ivoire,2020-07-21,14531,537.118
CIV,Africa,Cote d'Ivoire,2020-07-22,14733,544.585
CIV,Africa,Cote d'Ivoire,2020-07-23,15001,554.491
CIV,Africa,Cote d'Ivoire,2020-07-24,15253,563.806
CIV,Africa,Cote d'Ivoire,2020-07-25,15494,572.714
CIV,Africa,Cote d'Ivoire,2020-07-26,15596,576.485
CIV,Africa,Cote d'Ivoire,2020-07-27,15655,578.665
CIV,Africa,Cote d'Ivoire,2020-07-28,15713,580.809
CIV,Africa,Cote d'Ivoire,2020-07-29,15813,584.506
CIV,Africa,Cote d'Ivoire,2020-07-30,15978,590.605
CIV,Africa,Cote d'Ivoire,2020-07-31,16047,593.155
CIV,Africa,Cote d'Ivoire,2020-08-01,16109,595.447
CIV,Africa,Cote d'Ivoire,2020-08-02,16182,598.145
CIV,Africa,Cote d'Ivoire,2020-08-03,16220,599.55
CIV,Africa,Cote d'Ivoire,2020-08-04,16293,602.248
CIV,Africa,Cote d'Ivoire,2020-08-05,16349,604.318
CIV,Africa,Cote d'Ivoire,2020-08-06,16447,607.941
CIV,Africa,Cote d'Ivoire,2020-08-07,16524,610.787
CIV,Africa,Cote d'Ivoire,2020-08-08,16620,614.335
CIV,Africa,Cote d'Ivoire,2020-08-09,16715,617.847
CIV,Africa,Cote d'Ivoire,2020-08-10,16798,620.915
CIV,Africa,Cote d'Ivoire,2020-08-11,16847,622.726
CIV,Africa,Cote d'Ivoire,2020-08-12,16847,622.726
CIV,Africa,Cote d'Ivoire,2020-08-13,16889,624.279
CIV,Africa,Cote d'Ivoire,2020-08-14,16935,625.979
CIV,Africa,Cote d'Ivoire,2020-08-15,16993,628.123
CIV,Africa,Cote d'Ivoire,2020-08-16,17026,629.343
CIV,Africa,Cote d'Ivoire,2020-08-17,17107,632.337
CIV,Africa,Cote d'Ivoire,2020-08-18,17150,633.926
CIV,Africa,Cote d'Ivoire,2020-08-19,17232,636.957
CIV,Africa,Cote d'Ivoire,2020-08-20,17249,637.585
CIV,Africa,Cote d'Ivoire,2020-08-21,17310,639.84
CIV,Africa,Cote d'Ivoire,2020-08-22,17374,642.206
CIV,Africa,Cote d'Ivoire,2020-08-23,17471,645.791
CIV,Africa,Cote d'Ivoire,2020-08-24,17506,647.085
CIV,Africa,Cote d'Ivoire,2020-08-25,17562,649.155
CIV,Africa,Cote d'Ivoire,2020-08-26,17603,650.671
CIV,Africa,Cote d'Ivoire,2020-08-27,17702,654.33
CIV,Africa,Cote d'Ivoire,2020-08-28,17797,657.842
CIV,Africa,Cote d'Ivoire,2020-08-29,17893,661.39
CIV,Africa,Cote d'Ivoire,2020-08-30,17948,663.423
CIV,Africa,Cote d'Ivoire,2020-08-31,18067,667.822
CIV,Africa,Cote d'Ivoire,2020-09-01,18103,669.152
CIV,Africa,Cote d'Ivoire,2020-09-02,18161,671.296
CIV,Africa,Cote d'Ivoire,2020-09-03,18208,673.034
CIV,Africa,Cote d'Ivoire,2020-09-04,18269,675.288
CIV,Africa,Cote d'Ivoire,2020-09-05,18472,682.792
CIV,Africa,Cote d'Ivoire,2020-09-06,18588,687.08
CIV,Africa,Cote d'Ivoire,2020-09-07,18701,691.257
CIV,Africa,Cote d'Ivoire,2020-09-08,18778,694.103
CIV,Africa,Cote d'Ivoire,2020-09-09,18815,695.47
CIV,Africa,Cote d'Ivoire,2020-09-10,18869,697.467
CIV,Africa,Cote d'Ivoire,2020-09-11,18916,699.204
CIV,Africa,Cote d'Ivoire,2020-09-12,18916,699.204
CIV,Africa,Cote d'Ivoire,2020-09-13,19013,702.789
CIV,Africa,Cote d'Ivoire,2020-09-14,19066,704.748
CIV,Africa,Cote d'Ivoire,2020-09-15,19100,706.005
CIV,Africa,Cote d'Ivoire,2020-09-16,19132,707.188
CIV,Africa,Cote d'Ivoire,2020-09-17,19158,708.149
CIV,Africa,Cote d'Ivoire,2020-09-18,19200,709.701
CIV,Africa,Cote d'Ivoire,2020-09-19,19269,712.252
CIV,Africa,Cote d'Ivoire,2020-09-20,19320,714.137
CIV,Africa,Cote d'Ivoire,2020-09-21,19327,714.396
CIV,Africa,Cote d'Ivoire,2020-09-22,19343,714.987
CIV,Africa,Cote d'Ivoire,2020-09-23,19430,718.203
CIV,Africa,Cote d'Ivoire,2020-09-24,19501,720.828
CIV,Africa,Cote d'Ivoire,2020-09-25,19556,722.861
CIV,Africa,Cote d'Ivoire,2020-09-26,19600,724.487
CIV,Africa,Cote d'Ivoire,2020-09-27,19629,725.559
CIV,Africa,Cote d'Ivoire,2020-09-28,19641,726.002
CIV,Africa,Cote d'Ivoire,2020-09-29,19669,727.037
CIV,Africa,Cote d'Ivoire,2020-09-30,19724,729.07
CIV,Africa,Cote d'Ivoire,2020-10-01,19755,730.216
CIV,Africa,Cote d'Ivoire,2020-10-02,19793,731.621
CIV,Africa,Cote d'Ivoire,2020-10-03,19849,733.691
CIV,Africa,Cote d'Ivoire,2020-10-04,19882,734.911
CIV,Africa,Cote d'Ivoire,2020-10-05,19885,735.022
CIV,Africa,Cote d'Ivoire,2020-10-06,19903,735.687
CIV,Africa,Cote d'Ivoire,2020-10-07,19935,736.87
CIV,Africa,Cote d'Ivoire,2020-10-08,19982,738.607
CIV,Africa,Cote d'Ivoire,2020-10-09,20036,740.603
CIV,Africa,Cote d'Ivoire,2020-10-10,20128,744.004
CIV,Africa,Cote d'Ivoire,2020-10-11,20154,744.965
CIV,Africa,Cote d'Ivoire,2020-10-12,20155,745.002
CIV,Africa,Cote d'Ivoire,2020-10-13,20183,746.037
CIV,Africa,Cote d'Ivoire,2020-10-14,20217,747.293
CIV,Africa,Cote d'Ivoire,2020-10-15,20257,748.772
CIV,Africa,Cote d'Ivoire,2020-10-16,20275,749.437
CIV,Africa,Cote d'Ivoire,2020-10-17,20301,750.398
CIV,Africa,Cote d'Ivoire,2020-10-18,20323,751.212
CIV,Africa,Cote d'Ivoire,2020-10-19,20324,751.249
CIV,Africa,Cote d'Ivoire,2020-10-20,20342,751.914
CIV,Africa,Cote d'Ivoire,2020-10-21,20363,752.69
CIV,Africa,Cote d'Ivoire,2020-10-22,20390,753.688
CIV,Africa,Cote d'Ivoire,2020-10-23,20405,754.243
CIV,Africa,Cote d'Ivoire,2020-10-24,20429,755.13
CIV,Africa,Cote d'Ivoire,2020-10-25,20470,756.645
CIV,Africa,Cote d'Ivoire,2020-10-26,20486,757.237
CIV,Africa,Cote d'Ivoire,2020-10-27,20488,757.311
CIV,Africa,Cote d'Ivoire,2020-10-28,20555,759.787
CIV,Africa,Cote d'Ivoire,2020-10-29,20628,762.486
CIV,Africa,Cote d'Ivoire,2020-10-30,20692,764.851
CIV,Africa,Cote d'Ivoire,2020-10-31,20716,765.738
CIV,Africa,Cote d'Ivoire,2020-11-01,20716,765.738
CIV,Africa,Cote d'Ivoire,2020-11-02,20753,767.106
CIV,Africa,Cote d'Ivoire,2020-11-03,20765,767.55
CIV,Africa,Cote d'Ivoire,2020-11-04,20778,768.03
CIV,Africa,Cote d'Ivoire,2020-11-05,20789,768.437
CIV,Africa,Cote d'Ivoire,2020-11-06,20801,768.88
CIV,Africa,Cote d'Ivoire,2020-11-07,20813,769.324
CIV,Africa,Cote d'Ivoire,2020-11-08,20832,770.026
CIV,Africa,Cote d'Ivoire,2020-11-09,20835,770.137
CIV,Africa,Cote d'Ivoire,2020-11-10,20847,770.581
CIV,Africa,Cote d'Ivoire,2020-11-11,20855,770.876
CIV,Africa,Cote d'Ivoire,2020-11-12,20882,771.874
CIV,Africa,Cote d'Ivoire,2020-11-13,20899,772.503
CIV,Africa,Cote d'Ivoire,2020-11-14,20945,774.203
CIV,Africa,Cote d'Ivoire,2020-11-15,20976,775.349
CIV,Africa,Cote d'Ivoire,2020-11-16,20988,775.792
CIV,Africa,Cote d'Ivoire,2020-11-17,21004,776.384
CIV,Africa,Cote d'Ivoire,2020-11-18,21045,777.899
CIV,Africa,Cote d'Ivoire,2020-11-19,21083,779.304
CIV,Africa,Cote d'Ivoire,2020-11-20,21099,779.895
CIV,Africa,Cote d'Ivoire,2020-11-21,21126,780.893
CIV,Africa,Cote d'Ivoire,2020-11-22,21138,781.337
CIV,Africa,Cote d'Ivoire,2020-11-23,21148,781.707
CIV,Africa,Cote d'Ivoire,2020-11-24,21156,782.002
CIV,Africa,Cote d'Ivoire,2020-11-25,21168,782.446
CIV,Africa,Cote d'Ivoire,2020-11-26,21199,783.592
CIV,Africa,Cote d'Ivoire,2020-11-27,21232,784.812
CIV,Africa,Cote d'Ivoire,2020-11-28,21261,785.883
CIV,Africa,Cote d'Ivoire,2020-11-29,21310,787.695
CIV,Africa,Cote d'Ivoire,2020-11-30,21331,788.471
CIV,Africa,Cote d'Ivoire,2020-12-01,21334,788.582
CIV,Africa,Cote d'Ivoire,2020-12-02,21361,789.58
CIV,Africa,Cote d'Ivoire,2020-12-03,21389,790.615
CIV,Africa,Cote d'Ivoire,2020-12-04,21412,791.465
CIV,Africa,Cote d'Ivoire,2020-12-05,21441,792.537
CIV,Africa,Cote d'Ivoire,2020-12-06,21485,794.163
CIV,Africa,Cote d'Ivoire,2020-12-07,21507,794.977
CIV,Africa,Cote d'Ivoire,2020-12-08,21513,795.198
CIV,Africa,Cote d'Ivoire,2020-12-09,21547,796.455
CIV,Africa,Cote d'Ivoire,2020-12-10,21590,798.045
CIV,Africa,Cote d'Ivoire,2020-12-11,21618,799.079
CIV,Africa,Cote d'Ivoire,2020-12-12,21639,799.856
CIV,Africa,Cote d'Ivoire,2020-12-13,21680,801.371
CIV,Africa,Cote d'Ivoire,2020-12-14,21705,802.295
CIV,Africa,Cote d'Ivoire,2020-12-15,21775,804.883
CIV,Africa,Cote d'Ivoire,2020-12-16,21741,803.626
CIV,Africa,Cote d'Ivoire,2020-12-17,21772,804.772
CIV,Africa,Cote d'Ivoire,2020-12-18,21845,807.47
CIV,Africa,Cote d'Ivoire,2020-12-19,21890,809.134
CIV,Africa,Cote d'Ivoire,2020-12-20,21918,810.169
CIV,Africa,Cote d'Ivoire,2020-12-21,21932,810.686
CIV,Africa,Cote d'Ivoire,2020-12-22,21942,811.056
CIV,Africa,Cote d'Ivoire,2020-12-23,21984,812.608
CIV,Africa,Cote d'Ivoire,2020-12-24,22071,815.824
CIV,Africa,Cote d'Ivoire,2020-12-25,22081,816.194
CIV,Africa,Cote d'Ivoire,2020-12-26,22081,816.194
CIV,Africa,Cote d'Ivoire,2020-12-27,22152,818.818
CIV,Africa,Cote d'Ivoire,2020-12-28,22176,819.705
CIV,Africa,Cote d'Ivoire,2020-12-29,22250,822.44
CIV,Africa,Cote d'Ivoire,2020-12-30,22366,826.728
CIV,Africa,Cote d'Ivoire,2020-12-31,22490,831.312
CIV,Africa,Cote d'Ivoire,2021-01-01,22563,834.01
CIV,Africa,Cote d'Ivoire,2021-01-02,22563,834.01
CIV,Africa,Cote d'Ivoire,2021-01-03,22648,837.152
CIV,Africa,Cote d'Ivoire,2021-01-04,22800,842.77
CIV,Africa,Cote d'Ivoire,2021-01-05,22855,844.803
CIV,Africa,Cote d'Ivoire,2021-01-06,22963,848.796
CIV,Africa,Cote d'Ivoire,2021-01-07,23173,856.558
CIV,Africa,Cote d'Ivoire,2021-01-08,23254,859.552
CIV,Africa,Cote d'Ivoire,2021-01-09,23482,867.98
CIV,Africa,Cote d'Ivoire,2021-01-10,23750,877.886
CIV,Africa,Cote d'Ivoire,2021-01-11,23894,883.209
CIV,Africa,Cote d'Ivoire,2021-01-12,24186,894.002
CIV,Africa,Cote d'Ivoire,2021-01-13,24369,900.766
CIV,Africa,Cote d'Ivoire,2021-01-14,24578,908.492
CIV,Africa,Cote d'Ivoire,2021-01-15,24856,918.768
CIV,Africa,Cote d'Ivoire,2021-01-16,24856,918.768
CIV,Africa,Cote d'Ivoire,2021-01-17,25241,932.999
CIV,Africa,Cote d'Ivoire,2021-01-18,25304,935.327
CIV,Africa,Cote d'Ivoire,2021-01-19,25383,938.248
CIV,Africa,Cote d'Ivoire,2021-01-20,25597,946.158
CIV,Africa,Cote d'Ivoire,2021-01-21,25751,951.85
CIV,Africa,Cote d'Ivoire,2021-01-22,26315,972.698
CIV,Africa,Cote d'Ivoire,2021-01-23,26612,983.676
CIV,Africa,Cote d'Ivoire,2021-01-24,26850,992.473
CIV,Africa,Cote d'Ivoire,2021-01-25,27096,1001.566
CIV,Africa,Cote d'Ivoire,2021-01-26,27237,1006.778
CIV,Africa,Cote d'Ivoire,2021-01-27,27455,1014.836
CIV,Africa,Cote d'Ivoire,2021-01-28,27694,1023.67
CIV,Africa,Cote d'Ivoire,2021-01-29,27934,1032.542
CIV,Africa,Cote d'Ivoire,2021-01-30,28178,1041.561
CIV,Africa,Cote d'Ivoire,2021-01-31,28399,1049.73
CIV,Africa,Cote d'Ivoire,2021-02-01,28475,1052.539
CIV,Africa,Cote d'Ivoire,2021-02-02,28607,1057.418
CIV,Africa,Cote d'Ivoire,2021-02-03,28739,1062.297
CIV,Africa,Cote d'Ivoire,2021-02-04,29102,1075.715
CIV,Africa,Cote d'Ivoire,2021-02-05,29295,1082.849
CIV,Africa,Cote d'Ivoire,2021-02-06,29567,1092.903
CIV,Africa,Cote d'Ivoire,2021-02-07,29825,1102.44
CIV,Africa,Cote d'Ivoire,2021-02-08,29967,1107.689
CIV,Africa,Cote d'Ivoire,2021-02-09,29967,1107.689
CIV,Africa,Cote d'Ivoire,2021-02-10,30240,1117.78
CIV,Africa,Cote d'Ivoire,2021-02-11,30526,1128.351
CIV,Africa,Cote d'Ivoire,2021-02-12,30717,1135.411
CIV,Africa,Cote d'Ivoire,2021-02-13,30884,1141.584
CIV,Africa,Cote d'Ivoire,2021-02-14,31140,1151.047
CIV,Africa,Cote d'Ivoire,2021-02-15,31235,1154.559
CIV,Africa,Cote d'Ivoire,2021-02-16,31365,1159.364
CIV,Africa,Cote d'Ivoire,2021-02-17,31497,1164.243
CIV,Africa,Cote d'Ivoire,2021-02-18,31612,1168.494
CIV,Africa,Cote d'Ivoire,2021-02-19,31825,1176.367
CIV,Africa,Cote d'Ivoire,2021-02-20,31914,1179.657
CIV,Africa,Cote d'Ivoire,2021-02-21,32026,1183.797
CIV,Africa,Cote d'Ivoire,2021-02-22,32039,1184.277
CIV,Africa,Cote d'Ivoire,2021-02-23,32124,1187.419
CIV,Africa,Cote d'Ivoire,2021-02-24,32295,1193.74
CIV,Africa,Cote d'Ivoire,2021-02-25,32295,1193.74
CIV,Africa,Cote d'Ivoire,2021-02-26,32478,1200.504
CIV,Africa,Cote d'Ivoire,2021-02-27,32631,1206.16
CIV,Africa,Cote d'Ivoire,2021-02-28,32754,1210.706
CIV,Africa,Cote d'Ivoire,2021-03-01,32791,1212.074
CIV,Africa,Cote d'Ivoire,2021-03-02,32929,1217.175
CIV,Africa,Cote d'Ivoire,2021-03-03,33285,1230.334
CIV,Africa,Cote d'Ivoire,2021-03-04,33976,1255.876
CIV,Africa,Cote d'Ivoire,2021-03-05,34412,1271.992
CIV,Africa,Cote d'Ivoire,2021-03-06,34935,1291.324
CIV,Africa,Cote d'Ivoire,2021-03-07,35187,1300.639
CIV,Africa,Cote d'Ivoire,2021-03-08,35331,1305.962
CIV,Africa,Cote d'Ivoire,2021-03-09,35477,1311.358
CIV,Africa,Cote d'Ivoire,2021-03-10,36028,1331.725
CIV,Africa,Cote d'Ivoire,2021-03-11,36511,1349.579
CIV,Africa,Cote d'Ivoire,2021-03-12,36824,1361.148
CIV,Africa,Cote d'Ivoire,2021-03-13,37304,1378.891
CIV,Africa,Cote d'Ivoire,2021-03-14,37653,1391.791
CIV,Africa,Cote d'Ivoire,2021-03-15,37908,1401.217
CIV,Africa,Cote d'Ivoire,2021-03-16,38120,1409.053
CIV,Africa,Cote d'Ivoire,2021-03-17,38282,1415.041
CIV,Africa,Cote d'Ivoire,2021-03-18,38923,1438.735
CIV,Africa,Cote d'Ivoire,2021-03-19,39434,1457.623
CIV,Africa,Cote d'Ivoire,2021-03-20,39913,1475.329
CIV,Africa,Cote d'Ivoire,2021-03-21,40310,1490.003
CIV,Africa,Cote d'Ivoire,2021-03-22,40601,1500.76
CIV,Africa,Cote d'Ivoire,2021-03-23,40868,1510.629
CIV,Africa,Cote d'Ivoire,2021-03-24,41307,1526.856
CIV,Africa,Cote d'Ivoire,2021-03-25,42074,1555.207
CIV,Africa,Cote d'Ivoire,2021-03-26,42468,1569.771
CIV,Africa,Cote d'Ivoire,2021-03-27,42861,1584.298
CIV,Africa,Cote d'Ivoire,2021-03-28,43180,1596.089
CIV,Africa,Cote d'Ivoire,2021-03-29,43422,1605.034
CIV,Africa,Cote d'Ivoire,2021-03-30,43542,1609.47
CIV,Africa,Cote d'Ivoire,2021-03-31,43889,1622.296
CIV,Africa,Cote d'Ivoire,2021-04-01,43889,1622.296
CIV,Africa,Cote d'Ivoire,2021-04-02,44445,1642.848
CIV,Africa,Cote d'Ivoire,2021-04-03,44618,1649.243
CIV,Africa,Cote d'Ivoire,2021-04-04,44749,1654.085
CIV,Africa,Cote d'Ivoire,2021-04-05,44841,1657.486
CIV,Africa,Cote d'Ivoire,2021-04-06,44854,1657.966
CIV,Africa,Cote d'Ivoire,2021-04-07,44880,1658.927
CIV,Africa,Cote d'Ivoire,2021-04-08,44975,1662.439
CIV,Africa,Cote d'Ivoire,2021-04-09,45089,1666.653
CIV,Africa,Cote d'Ivoire,2021-04-10,45089,1666.653
CIV,Africa,Cote d'Ivoire,2021-04-11,45206,1670.977
CIV,Africa,Cote d'Ivoire,2021-04-12,45227,1671.754
CIV,Africa,Cote d'Ivoire,2021-04-13,45265,1673.158
CIV,Africa,Cote d'Ivoire,2021-04-14,45388,1677.705
CIV,Africa,Cote d'Ivoire,2021-04-15,45444,1679.775
CIV,Africa,Cote d'Ivoire,2021-04-16,45474,1680.884
CIV,Africa,Cote d'Ivoire,2021-04-17,45519,1682.547
CIV,Africa,Cote d'Ivoire,2021-04-18,45560,1684.062
CIV,Africa,Cote d'Ivoire,2021-04-19,45570,1684.432
CIV,Africa,Cote d'Ivoire,2021-04-20,45614,1686.058
CIV,Africa,Cote d'Ivoire,2021-04-21,45697,1689.126
CIV,Africa,Cote d'Ivoire,2021-04-22,45715,1689.792
CIV,Africa,Cote d'Ivoire,2021-04-23,45765,1691.64
CIV,Africa,Cote d'Ivoire,2021-04-24,45820,1693.673
CIV,Africa,Cote d'Ivoire,2021-04-25,45852,1694.856
CIV,Africa,Cote d'Ivoire,2021-04-26,45863,1695.262
CIV,Africa,Cote d'Ivoire,2021-04-27,45885,1696.076
CIV,Africa,Cote d'Ivoire,2021-04-28,45943,1698.219
CIV,Africa,Cote d'Ivoire,2021-04-29,45998,1700.252
CIV,Africa,Cote d'Ivoire,2021-04-30,46036,1701.657
CIV,Africa,Cote d'Ivoire,2021-05-01,46114,1704.54
CIV,Africa,Cote d'Ivoire,2021-05-02,46114,1704.54
CIV,Africa,Cote d'Ivoire,2021-05-03,46154,1706.019
CIV,Africa,Cote d'Ivoire,2021-05-04,46173,1706.721
CIV,Africa,Cote d'Ivoire,2021-05-05,46231,1708.865
CIV,Africa,Cote d'Ivoire,2021-05-06,46315,1711.97
CIV,Africa,Cote d'Ivoire,2021-05-07,46344,1713.042
CIV,Africa,Cote d'Ivoire,2021-05-08,46385,1714.557
CIV,Africa,Cote d'Ivoire,2021-05-09,46442,1716.664
CIV,Africa,Cote d'Ivoire,2021-05-10,46443,1716.701
